0.08700000000000001	-177.1259390790482
0.088	-177.09195766381976
0.089	-177.0579423493874
0.09	-177.02389270456916
0.091	-176.98981217777322
0.092	-176.95570550926192
0.093	-176.9215630722837
0.094	-176.88738434484367
0.095	-176.8531688049469
0.096	-176.8189159305986
0.097	-176.78462519980377
0.098	-176.75029609056762
0.099	-176.7159280808952
0.1	-176.68152064879166
0.101	-176.64707327226208
0.10200000000000001	-176.6125854293116
0.10300000000000001	-176.5780565979453
0.10400000000000001	-176.54348625616834
0.105	-176.5088738819858
0.106	-176.47421895340278
0.107	-176.43952094842444
0.108	-176.40477934505586
0.109	-176.36999362130214
0.11	-176.3351632551684
0.111	-176.3002877246598
0.112	-176.26536650778138
0.113	-176.2303990825383
0.114	-176.19538492693567
0.115	-176.16032351897857
0.116	-176.12521433667217
0.117	-176.0900568580215
0.11800000000000001	-176.05485056103177
0.11900000000000001	-176.019594923708
0.12	-175.98429783729114
0.121	-175.94896076410024
0.122	-175.91357252593616
0.123	-175.87813245881367
0.124	-175.8426398987476
0.125	-175.80709418175263
0.126	-175.77149464384362
0.127	-175.73584062103532
0.128	-175.70013144934248
0.129	-175.6643664647799
0.13	-175.62854500336235
0.131	-175.5926664011046
0.132	-175.55672999402142
0.133	-175.5207351181276
0.134	-175.4846811094379
0.135	-175.4485673039671
0.136	-175.41239303773
0.137	-175.37615764674132
0.138	-175.33986046701588
0.139	-175.30350083456844
0.14	-175.26707808541377
0.14100000000000001	-175.23059155556666
0.14200000000000002	-175.1940405810419
0.14300000000000002	-175.1574244978542
0.14400000000000002	-175.12074264201837
0.145	-175.08399434954922
0.146	-175.0471789564615
0.147	-175.01029579876993
0.148	-174.97336323850112
0.149	-174.93636870522386
0.15	-174.89930394429993
0.151	-174.86216807480477
0.152	-174.82496021581397
0.153	-174.787679486403
0.154	-174.75032500564734
0.155	-174.71289589262258
0.156	-174.67539126640415
0.157	-174.6378102460676
0.158	-174.60015195068846
0.159	-174.5624154993422
0.16	-174.52460001110433
0.161	-174.4867046050504
0.162	-174.44872840025587
0.163	-174.41067051579628
0.164	-174.37253007074716
0.165	-174.334306184184
0.166	-174.29599797518227
0.167	-174.25760456281753
0.168	-174.21912506616528
0.169	-174.18055860430104
0.17	-174.1419042963003
0.171	-174.10316126123857
0.17200000000000001	-174.06432861819138
0.17300000000000001	-174.02540548623423
0.17400000000000002	-173.98640356333337
0.17500000000000002	-173.94733265941858
0.176	-173.90816800832934
0.177	-173.86890839824613
0.178	-173.82955261734932
0.179	-173.79009945381944
0.18	-173.75054769583684
0.181	-173.71089613158205
0.182	-173.67114354923544
0.183	-173.63128873697752
0.184	-173.5913304829887
0.185	-173.5512675754494
0.186	-173.5110988025401
0.187	-173.47082295244124
0.188	-173.43043881333324
0.189	-173.38994517339657
0.19	-173.34934082081165
0.191	-173.30862454375895
0.192	-173.26779513041888
0.193	-173.22685136897192
0.194	-173.18579204759848
0.195	-173.14461595447904
0.196	-173.103321877794
0.197	-173.06190860572383
0.198	-173.02037492644897
0.199	-172.97874450027274
0.2	-172.93701461794828
0.201	-172.89515963911478
0.202	-172.85317784279596
0.203	-172.8110675080157
0.20400000000000001	-172.7688269137977
0.20500000000000002	-172.72645433916585
0.20600000000000002	-172.6839480631439
0.20700000000000002	-172.64130636475565
0.20800000000000002	-172.59852752302487
0.209	-172.55560981697542
0.21	-172.51255152563104
0.211	-172.46935092801553
0.212	-172.42600630315272
0.213	-172.38251593006638
0.214	-172.33887808778027
0.215	-172.29509105531827
0.216	-172.25115311170413
0.217	-172.20706253596163
0.218	-172.1628176071146
0.219	-172.11841660418682
0.22	-172.07385780620206
0.221	-172.02913949218416
0.222	-171.98428288412538
0.223	-171.93930524666803
0.224	-171.89416138572417
0.225	-171.8488487855549
0.226	-171.80336493042134
0.227	-171.75770730458459
0.228	-171.71187339230576
0.229	-171.66586067784593
0.23	-171.6196666454662
0.231	-171.57328877942768
0.232	-171.5267245639915
0.233	-171.47997148341875
0.234	-171.4330270219705
0.23500000000000001	-171.38588866390788
0.23600000000000002	-171.338553893492
0.23700000000000002	-171.29102019498396
0.23800000000000002	-171.24328505264484
0.23900000000000002	-171.19534595073574
0.24	-171.14720037351782
0.241	-171.09884580525213
0.242	-171.05027973019978
0.243	-171.0014996326219
0.244	-170.95258766207627
0.245	-170.90345733699544
0.246	-170.85410218213988
0.247	-170.80451841929363
0.248	-170.7547022702406
0.249	-170.70464995676485
0.25	-170.65435770065034
0.251	-170.60382172368102
0.252	-170.55303824764093
0.253	-170.502003494314
0.254	-170.4507136854843
0.255	-170.3991650429357
0.256	-170.34735378845227
0.257	-170.29527614381794
0.258	-170.24292833081674
0.259	-170.19030657123264
0.26	-170.13740708684963
0.261	-170.08422609945168
0.262	-170.03075983082277
0.263	-169.9770546638204
0.264	-169.92312213318772
0.265	-169.8688888020098
0.266	-169.81434884730203
0.267	-169.7594964460798
0.268	-169.7043257753585
0.269	-169.64883101215355
0.27	-169.5930063334803
0.271	-169.53684591635414
0.272	-169.48034393779045
0.273	-169.42349457480464
0.274	-169.3662920044121
0.275	-169.30873040362818
0.276	-169.2508039494683
0.277	-169.19250681894786
0.278	-169.13383318908222
0.279	-169.07477723688677
0.28	-169.0153331393769
0.281	-168.9556115921672
0.28200000000000003	-168.89552628070132
0.28300000000000003	-168.83502738711775
0.28400000000000003	-168.77410570744365
0.28500000000000003	-168.7127520377062
0.28600000000000003	-168.65095717393245
0.28700000000000003	-168.58871191214962
0.28800000000000003	-168.52600704838477
0.289	-168.46283337866507
0.29	-168.39918169901765
0.291	-168.3350428054696
0.292	-168.27040749404816
0.293	-168.20526656078033
0.294	-168.13961080169335
0.295	-168.07343101281427
0.296	-168.00671799017027
0.297	-167.9396511776738
0.298	-167.87204544244548
0.299	-167.80386460113212
0.3	-167.73509373752447
0.301	-167.66571793541326
0.302	-167.59572227858925
0.303	-167.52509185084318
0.304	-167.4538117359658
0.305	-167.38186701774782
0.306	-167.30924277998008
0.307	-167.2359241064532
0.308	-167.16189608095803
0.309	-167.08714378728527
0.31	-167.01165230922567
0.311	-166.93564518083963
0.312	-166.85889888903617
0.313	-166.78134481217597
0.314	-166.70295816613856
0.315	-166.6237141668034
0.316	-166.54358803005005
0.317	-166.46255497175795
0.318	-166.38059020780662
0.319	-166.29766895407556
0.32	-166.2137664264443
0.321	-166.12885784079225
0.322	-166.04291841299903
0.323	-165.9561162203754
0.324	-165.86840672457697
0.325	-165.77955641979656
0.326	-165.68952308212837
0.327	-165.5982644876665
0.328	-165.50573841250508
0.329	-165.41190263273822
0.33	-165.3167149244601
0.331	-165.22013306376476
0.332	-165.12211482674644
0.333	-165.0226179894992
0.334	-164.9219969268238
0.335	-164.81989038178355
0.336	-164.71610687048687
0.337	-164.6105726218082
0.338	-164.50321386462215
0.339	-164.39395682780318
0.34	-164.28272774022585
0.341	-164.16945283076467
0.342	-164.05405832829416
0.343	-163.9368460367549
0.34400000000000003	-163.8176377062028
0.34500000000000003	-163.69597202023652
0.34600000000000003	-163.5717167731195
0.34700000000000003	-163.44473975911504
0.34800000000000003	-163.31490877248658
0.34900000000000003	-163.18209160749743
0.35000000000000003	-163.04615605841096
0.35100000000000003	-162.90759769260382
0.352	-162.7658621065154
0.353	-162.62038137844596
0.354	-162.4709124267514
0.355	-162.31721216978767
0.356	-162.1590375259107
0.357	-161.99617627927216
0.358	-161.82956837107724
0.359	-161.6574576468308
0.36	-161.47938544012507
0.361	-161.29489308455226
0.362	-161.1035219137045
0.363	-160.90565518738893
0.364	-160.70061853242845
0.365	-160.4865561496786
0.366	-160.26257968041165
0.367	-160.02780076589994
0.368	-159.78336801947756
0.369	-159.52562824154174
0.37	-159.25252244086997
0.371	-158.96272432503278
0.372	-158.65638884163613
0.373	-158.32687737051094
0.374	-157.97097085888956
0.375	-157.5879123599014
0.376	-157.16578731701458
0.377	-156.70075256452014
0.378	-156.1770756007576
0.379	-155.58092253298477
0.38	-154.87977427023594
0.381	-154.02870699959544
0.382	-152.93601958538991
0.383	-151.36524675629255
0.384	-148.42925200789878
0.385	-87.1289152265279
0.386	-82.56940686281045
0.387	-80.40019656431002
0.388	-78.90648587215718
0.389	-77.74308144199351
0.39	-76.78013712794632
0.391	-75.95191783432092
0.392	-75.2198238668306
0.393	-74.56149581098771
0.394	-73.96151698163023
0.395	-73.40699782975786
0.396	-72.8916980363473
0.397	-72.40788422625786
0.398	-71.95216423501064
0.399	-71.51930040718803
0.4	-71.1075660876061
0.401	-70.7135055060869
0.402	-70.33548346724629
0.403	-69.9719897889885
0.404	-69.62073107814307
0.405	-69.2812085937367
0.406	-68.95221658568371
0.40700000000000003	-68.63229363573785
0.40800000000000003	-68.32114312779927
0.40900000000000003	-68.01801965775029
0.41000000000000003	-67.72179020063432
0.41100000000000003	-67.43227102950362
0.41200000000000003	-67.14897852021183
0.41300000000000003	-66.87125235413298
0.41400000000000003	-66.59862238657782
0.41500000000000004	-66.33089779026638
0.41600000000000004	-66.06771950755225
0.417	-65.80855481960968
0.418	-65.55322129182332
0.419	-65.30151997917844
0.42	-65.05318986701131
0.421	-64.80783557746193
0.422	-64.56533868411415
0.423	-64.32554028611128
0.424	-64.08824364709017
0.425	-63.85317433053937
0.426	-63.620190523438744
0.427	-63.38918427859085
0.428	-63.160000930843765
0.429	-62.93246013043875
0.43	-62.70638075251309
0.431	-62.481694006772486
0.432	-62.2582721356047
0.433	-62.03598738139767
0.434	-61.81466811657698
0.435	-61.594234603916455
0.436	-61.374583820191205
0.437	-61.155603986971386
0.438	-60.93717588033774
0.439	-60.71917919074013
0.44	-60.50152759451073
0.441	-60.28411676109647
0.442	-60.06684235994407
0.443	-59.84960006050045
0.444	-59.632285532212336
0.445	-59.41479444452665
0.446	-59.19702246689011
0.447	-58.97886777916848
0.448	-58.760245280058435
0.449	-58.541020617169295
0.45	-58.32108201207104
0.451	-58.10031768633381
0.452	-57.878644911561786
0.453	-57.65593792392296
0.454	-57.432044681780404
0.455	-57.206837427522046
0.456	-56.98019593959362
0.457	-56.75205749969319
0.458	-56.52219134124699
0.459	-56.29044279910331
0.46	-56.056657208110245
0.461	-55.82077194458212
0.462	-55.58253637298085
0.463	-55.34172337456611
0.464	-55.09813621297478
0.465	-54.85168087761852
0.466	-54.60208503919637
0.467	-54.34901761004154
0.468	-54.0922175754903
0.46900000000000003	-53.83157322129264
0.47000000000000003	-53.566688848460295
0.47100000000000003	-53.297120062936365
0.47200000000000003	-53.02250780707432
0.47300000000000003	-52.74276721207673
0.47400000000000003	-52.45714017828338
0.47500000000000003	-52.16509036000747
0.47600000000000003	-51.866296838330584
0.47700000000000004	-51.5601742595311
0.47800000000000004	-51.245737948951444
0.47900000000000004	-50.922380016779684
0.48	-50.58952340191896
0.481	-50.2456194661048
0.482	-49.889783744516684
0.483	-49.52094429585912
0.484	-49.13685134418961
0.485	-48.736401312830004
0.486	-48.316862993425964
0.487	-47.87552626643633
0.488	-47.409617665300246
0.489	-46.91407914173622
0.49	-46.384816585762685
0.491	-45.813867311928135
0.492	-45.19263415364822
0.493	-44.50876499123008
0.494	-43.743065751204675
0.495	-42.86798608800728
0.496	-41.83824231919784
0.497	-40.57001257880197
0.498	-38.878459395806736
0.499	-36.20567732472634
0.5	-0.004775575955231917
0.501	36.20567731963964
0.502	38.87845939304617
0.503	40.57001257683301
0.504	41.83824231765102
0.505	42.86798608671729
0.506	43.74306575008848
0.507	44.508764990239776
0.508	45.192634152754
0.509	45.813867311113704
0.51	46.38481658500859
0.511	46.91407914103537
0.512	47.409617664641054
0.513	47.87552626581522
0.514	48.31686299283538
0.515	48.73640131226799
0.516	49.136851343651024
0.517	49.52094429534266
0.518	49.88978374401999
0.519	50.24561946562456
0.52	50.589523401454656
0.521	50.922380016329775
0.522	51.24573794851374
0.523	51.56017425910529
0.524	51.866296837915705
0.525	52.16509035960188
0.526	52.457140177886984
0.527	52.74276721168877
0.528	53.0225078066937
0.529	53.29712006256289
0.53	53.566688848093534
0.531	53.83157322093203
0.532	54.09221757513509
0.533	54.3490176096916
0.534	54.602085038851406
0.535	54.85168087727811
0.536	55.09813621263839
0.537	55.34172337423364
0.538	55.58253637265207
0.539	55.82077194425673
0.54	56.056657207787836
0.541	56.29044279878378
0.542	56.52219134093017
0.543	56.75205749937882
0.544	56.98019593928154
0.545	57.2068374272119
0.546	57.43204468147217
0.547	57.65593792361643
0.548	57.87864491125681
0.549	58.1003176860301
0.55	58.32108201176857
0.551	58.54102061686786
0.552	58.760245279757925
0.553	58.9788677788687
0.554	59.197022466590916
0.555	59.41479444422789
0.556	59.63228553191391
0.557	59.84960006020217
0.558	60.06684235964585
0.559	60.284116760798106
0.56	60.501527594212135
0.561	60.7191791904411
0.562	60.9371758800382
0.5630000000000001	61.15560398667116
0.5640000000000001	61.374583819890155
0.5650000000000001	61.59423460361438
0.5660000000000001	61.814668116273786
0.5670000000000001	62.035987381093214
0.5680000000000001	62.258272135298796
0.5690000000000001	62.48169400646491
0.5700000000000001	62.706380752203714
0.5710000000000001	62.932460130127346
0.5720000000000001	63.16000093053032
0.5730000000000001	63.38918427827498
0.5740000000000001	63.6201905231203
0.5750000000000001	63.853174330218074
0.5760000000000001	64.08824364676603
0.577	64.32554028578379
0.578	64.56533868378312
0.579	64.80783557712704
0.58	65.05318986667257
0.581	65.30151997883522
0.582	65.55322129147532
0.583	65.8085548192565
0.584	66.0677195071939
0.585	66.33089778990202
0.586	66.59862238620697
0.587	66.87125235375515
0.588	67.14897851982693
0.589	67.43227102911054
0.59	67.72179020023233
0.591	68.0180196573393
0.592	68.32114312737778
0.593	68.63229363530482
0.594	68.95221658523813
0.595	69.28120859327811
0.596	69.62073107766915
0.597	69.97198978849768
0.598	70.33548346673771
0.599	70.71350550555711
0.6	71.10756608705408
0.601	71.51930040660888
0.602	71.95216423440061
0.603	72.40788422561403
0.604	72.89169803566165
0.605	73.40699782902544
0.606	73.96151698083837
0.607	74.5614958101262
0.608	75.21982386588253
0.609	75.9519178332538
0.61	76.78013712672463
0.611	77.74308144055072
0.612	78.9064858703693
0.613	80.40019656192241
0.614	82.56940685899455
0.615	87.1289152148237
0.616	148.42925200154107
0.617	151.36524675365112
0.618	152.93601958366847
0.619	154.0287069982803
0.62	154.8797742691954
0.621	155.5809225321031
0.622	156.17707559998922
0.623	156.70075256384698
0.624	157.1657873164047
0.625	157.58791235935033
0.626	157.970970858387
0.627	158.32687737004102
0.628	158.65638884120048
0.629	158.96272432462644
0.63	159.25252244048363
0.631	159.52562824117777
0.632	159.78336801913343
0.633	160.02780076556974
0.634	160.26257968009693
0.635	160.48655614937815
0.636	160.700618532141
0.637	160.9056551871132
0.638	161.10352191343688
0.639	161.2948930842944
0.64	161.47938543987632
0.641	161.6574576465905
0.642	161.8295683708448
0.643	161.996176279047
0.644	162.15903752569034
0.645	162.31721216957362
0.646	162.47091242654332
0.647	162.62038137824354
0.648	162.76586210631828
0.649	162.90759769241168
0.65	163.04615605822212
0.651	163.182091607313
0.652	163.31490877230632
0.653	163.4447397589388
0.654	163.57171677294707
0.655	163.69597202006776
0.656	163.81763770603746
0.657	163.93684603659287
0.658	164.05405832813426
0.659	164.16945283060772
0.66	164.28272774007175
0.661	164.39395682765183
0.662	164.50321386447348
0.663	164.6105726216621
0.664	164.7161068703432
0.665	164.81989038164224
0.666	164.92199692668473
0.667	165.0226179893616
0.668	165.12211482661087
0.669	165.2201330636312
0.67	165.31671492432847
0.671	165.4119026326085
0.672	165.50573841237716
0.673	165.59826448754035
0.674	165.68952308200394
0.675	165.7795564196738
0.676	165.86840672445578
0.677	165.95611622025575
0.678	166.0429184128803
0.679	166.128857840675
0.68	166.21376642632842
0.681	166.29766895396105
0.682	166.38059020769344
0.683	166.46255497164609
0.684	166.54358802993943
0.685	166.62371416669401
0.686	166.70295816603036
0.687	166.78134481206894
0.6880000000000001	166.85889888893024
0.6890000000000001	166.9356451807348
0.6900000000000001	167.01165230912153
0.6910000000000001	167.08714378718216
0.6920000000000001	167.1618960808559
0.6930000000000001	167.23592410635206
0.6940000000000001	167.3092427798799
0.6950000000000001	167.3818670176486
0.6960000000000001	167.45381173586748
0.6970000000000001	167.52509185074575
0.6980000000000001	167.59572227849273
0.6990000000000001	167.6657179353176
0.7000000000000001	167.73509373742965
0.7010000000000001	167.8038646010381
0.7020000000000001	167.8720454423523
0.7030000000000001	167.93965117758137
0.704	168.00671799007833
0.705	168.07343101272303
0.706	168.13961080160283
0.707	168.20526656069055
0.708	168.27040749395906
0.709	168.33504280538122
0.71	168.3991816989299
0.711	168.462833378578
0.712	168.52600704829837
0.713	168.58871191206384
0.714	168.6509571738473
0.715	168.71275203762167
0.716	168.77410570735972
0.717	168.8350273870344
0.718	168.89552628061853
0.719	168.955611592085
0.72	169.01533313929502
0.721	169.07477723680543
0.722	169.1338331890014
0.723	169.19250681886757
0.724	169.25080394938854
0.725	169.3087304035489
0.726	169.3662920043333
0.727	169.42349457472633
0.728	169.48034393771263
0.729	169.5368459162768
0.73	169.59300633340342
0.731	169.64883101207715
0.732	169.70432577528257
0.733	169.75949644600428
0.734	169.81434884722694
0.735	169.86888880193513
0.736	169.92312213311348
0.737	169.97705466374657
0.738	170.0307598307492
0.739	170.08422609937847
0.74	170.13740708677682
0.741	170.19030657116022
0.742	170.2429283307447
0.743	170.29527614374626
0.744	170.34735378838096
0.745	170.39916504286475
0.746	170.4507136854137
0.747	170.50200349424378
0.748	170.55303824757104
0.749	170.60382172361147
0.75	170.65435770058113
0.751	170.704649956696
0.752	170.75470227017206
0.753	170.8045184192254
0.754	170.85410218207198
0.755	170.90345733692783
0.756	170.952587662009
0.757	171.00149963255475
0.758	171.05027973013296
0.759	171.0988458051856
0.76	171.14720037345157
0.761	171.1953459506698
0.762	171.24328505257915
0.763	171.29102019491856
0.764	171.33855389342688
0.765	171.38588866384302
0.766	171.4330270219059
0.767	171.4799714833544
0.768	171.52672456392744
0.769	171.57328877936388
0.77	171.61966664540265
0.771	171.66586067778263
0.772	171.7118733922427
0.773	171.7577073045218
0.774	171.80336493035878
0.775	171.84884878549258
0.776	171.89416138566207
0.777	171.93930524660615
0.778	171.98428288406373
0.779	172.02913949212265
0.78	172.07385780614078
0.781	172.11841660412574
0.782	172.16281760705374
0.783	172.207062535901
0.784	172.2511531116437
0.785	172.29509105525807
0.786	172.33887808772027
0.787	172.38251593000655
0.788	172.42600630309312
0.789	172.46935092795613
0.79	172.5125515255718
0.791	172.5556098169164
0.792	172.59852752296607
0.793	172.64130636469702
0.794	172.68394806308544
0.795	172.7264543391076
0.796	172.76882691373964
0.797	172.81106750795777
0.798	172.85317784273823
0.799	172.89515963905723
0.8	172.93701461789092
0.801	172.97874450021553
0.802	173.02037492639187
0.803	173.0619086056669
0.804	173.10332187773724
0.805	173.14461595442242
0.806	173.18579204754204
0.807	173.22685136891562
0.808	173.26779513036277
0.809	173.30862454370296
0.81	173.34934082075583
0.811	173.3899451733409
0.812	173.43043881327773
0.8130000000000001	173.47082295238587
0.8140000000000001	173.51109880248487
0.8150000000000001	173.55126757539432
0.8160000000000001	173.59133048293376
0.8170000000000001	173.63128873692273
0.8180000000000001	173.6711435491808
0.8190000000000001	173.71089613152753
0.8200000000000001	173.7505476957825
0.8210000000000001	173.7900994537652
0.8220000000000001	173.82955261729523
0.8230000000000001	173.86890839819216
0.8240000000000001	173.9081680082755
0.8250000000000001	173.94733265936486
0.8260000000000001	173.98640356327977
0.8270000000000001	174.02540548618074
0.8280000000000001	174.064328618138
0.8290000000000001	174.10316126118533
0.8300000000000001	174.14190429624716
0.8310000000000001	174.18055860424803
0.8320000000000001	174.2191250661124
0.833	174.25760456276475
0.834	174.2959979751296
0.835	174.33430618413144
0.836	174.37253007069472
0.837	174.410670515744
0.838	174.44872840020366
0.839	174.4867046049983
0.84	174.52460001105234
0.841	174.56241549929032
0.842	174.6001519506367
0.843	174.63781024601596
0.844	174.67539126635262
0.845	174.71289589257114
0.846	174.750325005596
0.847	174.78767948635175
0.848	174.82496021576284
0.849	174.86216807475375
0.85	174.899303944249
0.851	174.93636870517304
0.852	174.9733632384504
0.853	175.01029579871926
0.854	175.0471789564109
0.855	175.0839943494987
0.856	175.12074264196798
0.857	175.15742449780387
0.858	175.19404058099167
0.859	175.23059155551653
0.86	175.26707808536372
0.861	175.3035008345185
0.862	175.339860466966
0.863	175.37615764669152
0.864	175.4123930376803
0.865	175.44856730391749
0.866	175.48468110938836
0.867	175.52073511807814
0.868	175.55672999397203
0.869	175.5926664010553
0.87	175.62854500331312
0.871	175.66436646473076
0.872	175.70013144929342
0.873	175.73584062098632
0.874	175.7714946437947
0.875	175.8070941817038
0.876	175.84263989869882
0.877	175.87813245876498
0.878	175.91357252588753
0.879	175.9489607640517
0.88	175.98429783724265
0.881	176.01959492365958
0.882	176.0548505609834
0.883	176.09005685797322
0.884	176.12521433662394
0.885	176.16032351893043
0.886	176.19538492688756
0.887	176.23039908249027
0.888	176.2653665077334
0.889	176.30028772461188
0.89	176.33516325512056
0.891	176.36999362125434
0.892	176.4047793450081
0.893	176.43952094837678
0.894	176.47421895335518
0.895	176.50887388193823
0.896	176.54348625612084
0.897	176.57805659789787
0.898	176.61258542926421
0.899	176.64707327221475
0.9	176.6815206487444
0.901	176.715928080848
0.902	176.75029609052046
0.903	176.78462519975668
0.904	176.81891593055153
0.905	176.85316880489992
0.906	176.88738434479671
0.907	176.92156307223678
0.908	176.95570550921508
0.909	176.98981217772644
0.91	177.02389270452238
0.911	177.05794234934066
0.912	177.0919576637731
0.913	177.12593907900157
0.914	177.1598870262081
0.915	177.1938019365746
0.916	177.22768424128301
0.917	177.2615343715153
0.918	177.29535275845333
0.919	177.32913983327913
0.92	177.36289602717457
0.921	177.39662177132166
0.922	177.4303174969023
0.923	177.46398363509843
0.924	177.497620617092
0.925	177.53122887406494
0.926	177.5648088371992
0.927	177.59836093767672
0.928	177.63188560667945
0.929	177.66538327538933
0.93	177.6988543749883
0.931	177.73229933665826
0.932	177.7657185915812
0.933	177.79911257093906
0.934	177.83248170591375
0.935	177.86582642768724
0.936	177.89914716744147
0.937	177.93244435635836
0.9380000000000001	177.96571842561985
0.9390000000000001	177.9989698064079
0.9400000000000001	178.0322067815624
0.9410000000000001	178.06542214035883
0.9420000000000001	178.09861600882775
0.9430000000000001	178.1317887642213
0.9440000000000001	178.1649407837918
0.9450000000000001	178.19807244479134
0.9460000000000001	178.23118412447218
0.9470000000000001	178.26427620008647
0.9480000000000001	178.29734904888647
0.9490000000000001	178.33040304812437
0.9500000000000001	178.36343857505236
0.9510000000000001	178.3964560069226
0.9520000000000001	178.42945572098736
0.9530000000000001	178.4624380944988
0.9540000000000001	178.49540350470915
0.9550000000000001	178.52835232887054
0.9560000000000001	178.56128494423527
0.9570000000000001	178.59420172805548
0.9580000000000001	178.62710305758338
0.9590000000000001	178.65998931007118
0.96	178.69286086277108
0.961	178.7257180929353
0.962	178.758561377816
0.963	178.79139109466539
0.964	178.8242076207357
0.965	178.8570113332791
0.966	178.88980260954781
0.967	178.92258182679402
0.968	178.95534936226994
0.969	178.98810559322777
0.97	179.0208508969197
0.971	179.05358565059794
0.972	179.0863102315147
0.973	179.11902501692217
0.974	179.15173038407255
0.975	179.18442671021805
0.976	179.21711437261084
0.977	179.24979374850315
0.978	179.2824652151472
0.979	179.31512914979515
0.98	179.34778592969923
0.981	179.38043593211162
0.982	179.41307953428455
0.983	179.44571711347018
0.984	179.47834904692073
0.985	179.51097571188842
0.986	179.54359748562544
0.987	179.57621474538396
0.988	179.60882786841623
0.989	179.6414372319744
0.99	179.67404321331074
0.991	179.70664618967737
0.992	179.73924653832654
0.993	179.77184463651048
0.994	179.8044408614813
0.995	179.8370355904913
0.996	179.86962920079262
0.997	179.90222206963747
0.998	179.93481457427805
0.999	179.96740709196658
1.	179.99999999995524
